startDate,endDate,value,sourceName,device
2025-04-15 03:39:03 -0500,2025-04-15 03:42:03 -0500,HKCategoryValueSleepAnalysisAsleepCore,Chandler’s Apple Watch,
2025-04-15 03:39:03 -0500,2025-04-15 03:42:03 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s Apple Watch,
2025-04-15 03:42:03 -0500,2025-04-15 03:43:33 -0500,HKCategoryValueSleepAnalysisAwake,Chandler’s Apple Watch,
2025-04-15 03:43:33 -0500,2025-04-15 03:51:03 -0500,HKCategoryValueSleepAnalysisAsleepCore,Chandler’s Apple Watch,
2025-04-15 03:51:03 -0500,2025-04-15 03:55:03 -0500,HKCategoryValueSleepAnalysisAsleepREM,Chandler’s Apple Watch,
2025-04-15 03:43:33 -0500,2025-04-15 03:55:03 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s Apple Watch,
2025-04-15 03:55:03 -0500,2025-04-15 03:56:03 -0500,HKCategoryValueSleepAnalysisAwake,Chandler’s Apple Watch,
2025-04-15 03:56:03 -0500,2025-04-15 03:56:33 -0500,HKCategoryValueSleepAnalysisAsleepCore,Chandler’s Apple Watch,
2025-04-15 03:56:33 -0500,2025-04-15 03:58:03 -0500,HKCategoryValueSleepAnalysisAsleepREM,Chandler’s Apple Watch,
2025-04-15 03:58:03 -0500,2025-04-15 04:19:03 -0500,HKCategoryValueSleepAnalysisAsleepCore,Chandler’s Apple Watch,
2025-04-15 04:19:03 -0500,2025-04-15 04:22:33 -0500,HKCategoryValueSleepAnalysisAsleepDeep,Chandler’s Apple Watch,
2025-04-15 04:22:33 -0500,2025-04-15 04:33:33 -0500,HKCategoryValueSleepAnalysisAsleepCore,Chandler’s Apple Watch,
2025-04-15 04:33:33 -0500,2025-04-15 04:42:33 -0500,HKCategoryValueSleepAnalysisAsleepDeep,Chandler’s Apple Watch,
2025-04-15 04:42:33 -0500,2025-04-15 05:21:33 -0500,HKCategoryValueSleepAnalysisAsleepCore,Chandler’s Apple Watch,
2025-04-15 05:21:33 -0500,2025-04-15 05:22:33 -0500,HKCategoryValueSleepAnalysisAsleepREM,Chandler’s Apple Watch,
2025-04-15 05:22:33 -0500,2025-04-15 05:26:03 -0500,HKCategoryValueSleepAnalysisAsleepCore,Chandler’s Apple Watch,
2025-04-15 05:26:03 -0500,2025-04-15 05:30:33 -0500,HKCategoryValueSleepAnalysisAsleepREM,Chandler’s Apple Watch,
2025-04-15 03:56:03 -0500,2025-04-15 05:30:33 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s Apple Watch,
2025-04-15 05:30:33 -0500,2025-04-15 05:31:33 -0500,HKCategoryValueSleepAnalysisAwake,Chandler’s Apple Watch,
2025-04-15 05:31:33 -0500,2025-04-15 05:44:33 -0500,HKCategoryValueSleepAnalysisAsleepREM,Chandler’s Apple Watch,
2025-04-15 05:44:33 -0500,2025-04-15 06:14:33 -0500,HKCategoryValueSleepAnalysisAsleepCore,Chandler’s Apple Watch,
2025-04-15 05:31:33 -0500,2025-04-15 06:14:33 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s Apple Watch,
2025-04-15 06:14:33 -0500,2025-04-15 06:15:03 -0500,HKCategoryValueSleepAnalysisAwake,Chandler’s Apple Watch,
2025-04-15 06:15:03 -0500,2025-04-15 06:41:03 -0500,HKCategoryValueSleepAnalysisAsleepCore,Chandler’s Apple Watch,
2025-04-15 06:41:03 -0500,2025-04-15 06:42:03 -0500,HKCategoryValueSleepAnalysisAsleepDeep,Chandler’s Apple Watch,
2025-04-15 06:42:03 -0500,2025-04-15 06:48:03 -0500,HKCategoryValueSleepAnalysisAsleepCore,Chandler’s Apple Watch,
2025-04-15 06:15:03 -0500,2025-04-15 06:48:03 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s Apple Watch,
2025-04-15 06:48:03 -0500,2025-04-15 06:48:33 -0500,HKCategoryValueSleepAnalysisAwake,Chandler’s Apple Watch,
2025-04-15 06:48:33 -0500,2025-04-15 06:57:33 -0500,HKCategoryValueSleepAnalysisAsleepCore,Chandler’s Apple Watch,
2025-04-15 06:57:33 -0500,2025-04-15 07:14:03 -0500,HKCategoryValueSleepAnalysisAsleepREM,Chandler’s Apple Watch,
2025-04-15 07:14:03 -0500,2025-04-15 07:15:03 -0500,HKCategoryValueSleepAnalysisAsleepCore,Chandler’s Apple Watch,
2025-04-15 06:48:33 -0500,2025-04-15 07:15:03 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s Apple Watch,
2025-04-15 07:15:03 -0500,2025-04-15 07:15:33 -0500,HKCategoryValueSleepAnalysisAwake,Chandler’s Apple Watch,
2025-04-15 07:15:33 -0500,2025-04-15 07:38:03 -0500,HKCategoryValueSleepAnalysisAsleepCore,Chandler’s Apple Watch,
2025-04-15 07:15:33 -0500,2025-04-15 07:38:03 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s Apple Watch,
2025-04-15 07:38:03 -0500,2025-04-15 07:44:03 -0500,HKCategoryValueSleepAnalysisAwake,Chandler’s Apple Watch,
2025-04-15 07:44:03 -0500,2025-04-15 07:50:33 -0500,HKCategoryValueSleepAnalysisAsleepCore,Chandler’s Apple Watch,
2025-04-15 07:44:03 -0500,2025-04-15 07:50:33 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s Apple Watch,
2025-04-16 23:59:31 -0500,2025-04-17 00:21:31 -0500,HKCategoryValueSleepAnalysisAsleepCore,Chandler’s Apple Watch,
2025-04-17 00:21:31 -0500,2025-04-17 00:39:31 -0500,HKCategoryValueSleepAnalysisAsleepDeep,Chandler’s Apple Watch,
2025-04-17 00:39:31 -0500,2025-04-17 00:40:31 -0500,HKCategoryValueSleepAnalysisAwake,Chandler’s Apple Watch,
2025-04-17 00:40:31 -0500,2025-04-17 01:10:31 -0500,HKCategoryValueSleepAnalysisAsleepCore,Chandler’s Apple Watch,
2025-04-17 01:10:31 -0500,2025-04-17 01:20:01 -0500,HKCategoryValueSleepAnalysisAsleepDeep,Chandler’s Apple Watch,
2025-04-17 01:20:01 -0500,2025-04-17 01:21:01 -0500,HKCategoryValueSleepAnalysisAwake,Chandler’s Apple Watch,
2025-04-17 01:21:01 -0500,2025-04-17 01:29:31 -0500,HKCategoryValueSleepAnalysisAsleepCore,Chandler’s Apple Watch,
2025-04-17 01:29:31 -0500,2025-04-17 01:32:01 -0500,HKCategoryValueSleepAnalysisAsleepDeep,Chandler’s Apple Watch,
2025-04-17 01:32:01 -0500,2025-04-17 01:38:31 -0500,HKCategoryValueSleepAnalysisAsleepCore,Chandler’s Apple Watch,
2025-04-17 01:38:31 -0500,2025-04-17 01:46:31 -0500,HKCategoryValueSleepAnalysisAsleepDeep,Chandler’s Apple Watch,
2025-04-17 01:46:31 -0500,2025-04-17 01:51:01 -0500,HKCategoryValueSleepAnalysisAsleepCore,Chandler’s Apple Watch,
2025-04-17 01:51:01 -0500,2025-04-17 01:52:31 -0500,HKCategoryValueSleepAnalysisAsleepDeep,Chandler’s Apple Watch,
2025-04-17 01:52:31 -0500,2025-04-17 01:53:01 -0500,HKCategoryValueSleepAnalysisAsleepCore,Chandler’s Apple Watch,
2025-04-17 01:53:01 -0500,2025-04-17 01:57:01 -0500,HKCategoryValueSleepAnalysisAwake,Chandler’s Apple Watch,
2025-04-17 01:57:01 -0500,2025-04-17 01:58:31 -0500,HKCategoryValueSleepAnalysisAsleepCore,Chandler’s Apple Watch,
2025-04-17 01:58:31 -0500,2025-04-17 01:59:31 -0500,HKCategoryValueSleepAnalysisAwake,Chandler’s Apple Watch,
2025-04-17 01:59:31 -0500,2025-04-17 02:31:01 -0500,HKCategoryValueSleepAnalysisAsleepCore,Chandler’s Apple Watch,
2025-04-17 02:31:01 -0500,2025-04-17 02:51:01 -0500,HKCategoryValueSleepAnalysisAsleepDeep,Chandler’s Apple Watch,
2025-04-17 02:51:01 -0500,2025-04-17 03:00:01 -0500,HKCategoryValueSleepAnalysisAsleepCore,Chandler’s Apple Watch,
2025-04-17 03:00:01 -0500,2025-04-17 03:02:01 -0500,HKCategoryValueSleepAnalysisAsleepDeep,Chandler’s Apple Watch,
2025-04-17 03:02:01 -0500,2025-04-17 03:10:01 -0500,HKCategoryValueSleepAnalysisAsleepCore,Chandler’s Apple Watch,
2025-04-17 03:10:01 -0500,2025-04-17 03:13:01 -0500,HKCategoryValueSleepAnalysisAsleepREM,Chandler’s Apple Watch,
2025-04-17 03:13:01 -0500,2025-04-17 03:13:31 -0500,HKCategoryValueSleepAnalysisAwake,Chandler’s Apple Watch,
2025-04-17 03:13:31 -0500,2025-04-17 03:25:31 -0500,HKCategoryValueSleepAnalysisAsleepCore,Chandler’s Apple Watch,
2025-04-17 03:25:31 -0500,2025-04-17 03:26:31 -0500,HKCategoryValueSleepAnalysisAsleepREM,Chandler’s Apple Watch,
2025-04-17 03:26:31 -0500,2025-04-17 03:27:01 -0500,HKCategoryValueSleepAnalysisAsleepCore,Chandler’s Apple Watch,
2025-04-17 03:27:01 -0500,2025-04-17 03:28:31 -0500,HKCategoryValueSleepAnalysisAsleepREM,Chandler’s Apple Watch,
2025-04-17 03:28:31 -0500,2025-04-17 03:50:31 -0500,HKCategoryValueSleepAnalysisAsleepCore,Chandler’s Apple Watch,
2025-04-17 03:50:31 -0500,2025-04-17 03:51:31 -0500,HKCategoryValueSleepAnalysisAsleepREM,Chandler’s Apple Watch,
2025-04-17 03:51:31 -0500,2025-04-17 03:52:01 -0500,HKCategoryValueSleepAnalysisAsleepCore,Chandler’s Apple Watch,
2025-04-17 03:52:01 -0500,2025-04-17 03:53:01 -0500,HKCategoryValueSleepAnalysisAwake,Chandler’s Apple Watch,
2025-04-17 03:53:01 -0500,2025-04-17 04:19:31 -0500,HKCategoryValueSleepAnalysisAsleepCore,Chandler’s Apple Watch,
2025-04-17 04:19:31 -0500,2025-04-17 04:38:01 -0500,HKCategoryValueSleepAnalysisAsleepDeep,Chandler’s Apple Watch,
2025-04-17 04:38:01 -0500,2025-04-17 05:33:01 -0500,HKCategoryValueSleepAnalysisAsleepCore,Chandler’s Apple Watch,
2025-04-17 05:33:01 -0500,2025-04-17 05:34:31 -0500,HKCategoryValueSleepAnalysisAsleepREM,Chandler’s Apple Watch,
2025-04-17 05:34:31 -0500,2025-04-17 05:36:31 -0500,HKCategoryValueSleepAnalysisAwake,Chandler’s Apple Watch,
2025-04-17 05:36:31 -0500,2025-04-17 05:39:31 -0500,HKCategoryValueSleepAnalysisAsleepCore,Chandler’s Apple Watch,
2025-04-17 05:39:31 -0500,2025-04-17 05:48:01 -0500,HKCategoryValueSleepAnalysisAsleepREM,Chandler’s Apple Watch,
2025-04-17 05:48:01 -0500,2025-04-17 05:49:01 -0500,HKCategoryValueSleepAnalysisAwake,Chandler’s Apple Watch,
2025-04-17 05:49:01 -0500,2025-04-17 05:53:31 -0500,HKCategoryValueSleepAnalysisAsleepCore,Chandler’s Apple Watch,
2025-04-17 05:53:31 -0500,2025-04-17 06:10:01 -0500,HKCategoryValueSleepAnalysisAsleepREM,Chandler’s Apple Watch,
2025-04-17 06:10:01 -0500,2025-04-17 07:14:01 -0500,HKCategoryValueSleepAnalysisAsleepCore,Chandler’s Apple Watch,
2025-04-17 07:14:01 -0500,2025-04-17 07:15:01 -0500,HKCategoryValueSleepAnalysisAsleepREM,Chandler’s Apple Watch,
2025-04-17 07:15:01 -0500,2025-04-17 07:18:01 -0500,HKCategoryValueSleepAnalysisAsleepCore,Chandler’s Apple Watch,
2025-04-17 07:18:01 -0500,2025-04-17 07:25:31 -0500,HKCategoryValueSleepAnalysisAsleepREM,Chandler’s Apple Watch,
2025-04-17 07:25:31 -0500,2025-04-17 07:48:31 -0500,HKCategoryValueSleepAnalysisAsleepCore,Chandler’s Apple Watch,
2025-04-17 07:48:31 -0500,2025-04-17 07:49:01 -0500,HKCategoryValueSleepAnalysisAwake,Chandler’s Apple Watch,
2025-04-17 07:49:01 -0500,2025-04-17 08:18:31 -0500,HKCategoryValueSleepAnalysisAsleepCore,Chandler’s Apple Watch,
2025-04-17 08:18:31 -0500,2025-04-17 08:29:31 -0500,HKCategoryValueSleepAnalysisAsleepDeep,Chandler’s Apple Watch,
2025-04-17 08:29:31 -0500,2025-04-17 08:41:31 -0500,HKCategoryValueSleepAnalysisAsleepCore,Chandler’s Apple Watch,
2025-04-17 08:41:31 -0500,2025-04-17 08:58:01 -0500,HKCategoryValueSleepAnalysisAsleepREM,Chandler’s Apple Watch,
2025-04-17 08:58:01 -0500,2025-04-17 08:59:01 -0500,HKCategoryValueSleepAnalysisAwake,Chandler’s Apple Watch,
2025-04-17 08:59:01 -0500,2025-04-17 09:02:01 -0500,HKCategoryValueSleepAnalysisAsleepCore,Chandler’s Apple Watch,
2025-04-17 09:02:01 -0500,2025-04-17 09:03:31 -0500,HKCategoryValueSleepAnalysisAwake,Chandler’s Apple Watch,
2025-04-17 09:03:31 -0500,2025-04-17 09:05:01 -0500,HKCategoryValueSleepAnalysisAsleepCore,Chandler’s Apple Watch,
2025-04-18 05:16:39 -0500,2025-04-18 05:58:09 -0500,HKCategoryValueSleepAnalysisAsleepCore,Chandler’s Apple Watch,
2025-04-18 05:58:09 -0500,2025-04-18 05:59:09 -0500,HKCategoryValueSleepAnalysisAsleepREM,Chandler’s Apple Watch,
2025-04-18 05:59:09 -0500,2025-04-18 06:01:09 -0500,HKCategoryValueSleepAnalysisAsleepCore,Chandler’s Apple Watch,
2025-04-18 06:01:09 -0500,2025-04-18 06:02:09 -0500,HKCategoryValueSleepAnalysisAsleepREM,Chandler’s Apple Watch,
2025-04-18 06:02:09 -0500,2025-04-18 06:48:39 -0500,HKCategoryValueSleepAnalysisAsleepCore,Chandler’s Apple Watch,
2025-04-18 06:48:39 -0500,2025-04-18 07:00:09 -0500,HKCategoryValueSleepAnalysisAsleepDeep,Chandler’s Apple Watch,
2025-04-18 07:00:09 -0500,2025-04-18 07:10:39 -0500,HKCategoryValueSleepAnalysisAsleepCore,Chandler’s Apple Watch,
2025-04-18 07:10:39 -0500,2025-04-18 07:11:09 -0500,HKCategoryValueSleepAnalysisAwake,Chandler’s Apple Watch,
2025-04-18 07:11:09 -0500,2025-04-18 07:18:09 -0500,HKCategoryValueSleepAnalysisAsleepCore,Chandler’s Apple Watch,
2025-04-18 07:18:09 -0500,2025-04-18 07:24:09 -0500,HKCategoryValueSleepAnalysisAsleepREM,Chandler’s Apple Watch,
2025-04-18 07:24:09 -0500,2025-04-18 07:29:09 -0500,HKCategoryValueSleepAnalysisAsleepCore,Chandler’s Apple Watch,
2025-04-18 07:29:09 -0500,2025-04-18 07:30:09 -0500,HKCategoryValueSleepAnalysisAwake,Chandler’s Apple Watch,
2025-04-18 07:30:09 -0500,2025-04-18 07:42:09 -0500,HKCategoryValueSleepAnalysisAsleepCore,Chandler’s Apple Watch,
2025-04-18 07:42:09 -0500,2025-04-18 07:49:09 -0500,HKCategoryValueSleepAnalysisAsleepDeep,Chandler’s Apple Watch,
2025-04-18 07:49:09 -0500,2025-04-18 07:54:39 -0500,HKCategoryValueSleepAnalysisAsleepCore,Chandler’s Apple Watch,
2025-04-18 07:54:39 -0500,2025-04-18 07:57:39 -0500,HKCategoryValueSleepAnalysisAsleepDeep,Chandler’s Apple Watch,
2025-04-18 07:57:39 -0500,2025-04-18 08:17:09 -0500,HKCategoryValueSleepAnalysisAsleepCore,Chandler’s Apple Watch,
2025-04-18 08:17:09 -0500,2025-04-18 08:27:39 -0500,HKCategoryValueSleepAnalysisAsleepREM,Chandler’s Apple Watch,
2025-04-18 08:27:39 -0500,2025-04-18 08:28:09 -0500,HKCategoryValueSleepAnalysisAwake,Chandler’s Apple Watch,
2025-04-18 08:28:09 -0500,2025-04-18 08:30:09 -0500,HKCategoryValueSleepAnalysisAsleepCore,Chandler’s Apple Watch,
2025-04-18 08:30:09 -0500,2025-04-18 08:44:09 -0500,HKCategoryValueSleepAnalysisAsleepREM,Chandler’s Apple Watch,
2025-04-18 08:44:09 -0500,2025-04-18 08:44:39 -0500,HKCategoryValueSleepAnalysisAsleepCore,Chandler’s Apple Watch,
2025-04-18 08:44:39 -0500,2025-04-18 08:45:39 -0500,HKCategoryValueSleepAnalysisAwake,Chandler’s Apple Watch,
2025-04-18 08:45:39 -0500,2025-04-18 09:09:09 -0500,HKCategoryValueSleepAnalysisAsleepCore,Chandler’s Apple Watch,
2025-04-18 09:09:09 -0500,2025-04-18 09:10:09 -0500,HKCategoryValueSleepAnalysisAsleepDeep,Chandler’s Apple Watch,
2025-04-18 09:10:09 -0500,2025-04-18 09:11:09 -0500,HKCategoryValueSleepAnalysisAsleepCore,Chandler’s Apple Watch,
2025-04-18 09:11:09 -0500,2025-04-18 09:11:39 -0500,HKCategoryValueSleepAnalysisAwake,Chandler’s Apple Watch,
2025-04-18 09:11:39 -0500,2025-04-18 09:24:39 -0500,HKCategoryValueSleepAnalysisAsleepCore,Chandler’s Apple Watch,
2025-04-18 09:24:39 -0500,2025-04-18 09:36:39 -0500,HKCategoryValueSleepAnalysisAsleepDeep,Chandler’s Apple Watch,
2025-04-18 09:36:39 -0500,2025-04-18 09:37:09 -0500,HKCategoryValueSleepAnalysisAwake,Chandler’s Apple Watch,
2025-04-18 09:37:09 -0500,2025-04-18 09:50:09 -0500,HKCategoryValueSleepAnalysisAsleepCore,Chandler’s Apple Watch,
2025-04-18 09:50:09 -0500,2025-04-18 09:52:39 -0500,HKCategoryValueSleepAnalysisAsleepDeep,Chandler’s Apple Watch,
2025-04-18 09:52:39 -0500,2025-04-18 10:14:39 -0500,HKCategoryValueSleepAnalysisAsleepCore,Chandler’s Apple Watch,
2025-04-18 10:14:39 -0500,2025-04-18 10:17:09 -0500,HKCategoryValueSleepAnalysisAwake,Chandler’s Apple Watch,
2025-04-18 10:17:09 -0500,2025-04-18 10:18:09 -0500,HKCategoryValueSleepAnalysisAsleepCore,Chandler’s Apple Watch,
2025-04-18 10:18:09 -0500,2025-04-18 10:19:09 -0500,HKCategoryValueSleepAnalysisAwake,Chandler’s Apple Watch,
2025-04-18 10:19:09 -0500,2025-04-18 10:21:39 -0500,HKCategoryValueSleepAnalysisAsleepCore,Chandler’s Apple Watch,
2025-04-18 10:21:39 -0500,2025-04-18 10:22:39 -0500,HKCategoryValueSleepAnalysisAwake,Chandler’s Apple Watch,
2025-04-18 10:22:39 -0500,2025-04-18 10:25:09 -0500,HKCategoryValueSleepAnalysisAsleepCore,Chandler’s Apple Watch,
2025-04-18 10:25:09 -0500,2025-04-18 10:28:09 -0500,HKCategoryValueSleepAnalysisAwake,Chandler’s Apple Watch,
2025-04-18 10:28:09 -0500,2025-04-18 10:30:09 -0500,HKCategoryValueSleepAnalysisAsleepCore,Chandler’s Apple Watch,
2025-04-18 10:30:09 -0500,2025-04-18 10:55:39 -0500,HKCategoryValueSleepAnalysisAwake,Chandler’s Apple Watch,
2025-04-18 10:55:39 -0500,2025-04-18 10:58:09 -0500,HKCategoryValueSleepAnalysisAsleepCore,Chandler’s Apple Watch,
2025-04-18 10:58:09 -0500,2025-04-18 11:01:09 -0500,HKCategoryValueSleepAnalysisAwake,Chandler’s Apple Watch,
2025-04-18 11:01:09 -0500,2025-04-18 11:05:09 -0500,HKCategoryValueSleepAnalysisAsleepCore,Chandler’s Apple Watch,
2025-04-19 01:43:36 -0500,2025-04-19 01:44:06 -0500,HKCategoryValueSleepAnalysisAsleepCore,Chandler’s Apple Watch,
2025-04-19 01:44:06 -0500,2025-04-19 01:45:36 -0500,HKCategoryValueSleepAnalysisAwake,Chandler’s Apple Watch,
2025-04-19 01:45:36 -0500,2025-04-19 02:02:06 -0500,HKCategoryValueSleepAnalysisAsleepCore,Chandler’s Apple Watch,
2025-04-19 02:02:06 -0500,2025-04-19 02:03:06 -0500,HKCategoryValueSleepAnalysisAwake,Chandler’s Apple Watch,
2025-04-19 02:03:06 -0500,2025-04-19 02:10:06 -0500,HKCategoryValueSleepAnalysisAsleepCore,Chandler’s Apple Watch,
2025-04-19 02:10:06 -0500,2025-04-19 02:24:36 -0500,HKCategoryValueSleepAnalysisAsleepDeep,Chandler’s Apple Watch,
2025-04-19 02:24:36 -0500,2025-04-19 03:35:36 -0500,HKCategoryValueSleepAnalysisAsleepCore,Chandler’s Apple Watch,
2025-04-19 03:35:36 -0500,2025-04-19 03:41:06 -0500,HKCategoryValueSleepAnalysisAsleepDeep,Chandler’s Apple Watch,
2025-04-19 03:41:06 -0500,2025-04-19 03:44:06 -0500,HKCategoryValueSleepAnalysisAsleepCore,Chandler’s Apple Watch,
2025-04-19 03:44:06 -0500,2025-04-19 03:50:36 -0500,HKCategoryValueSleepAnalysisAsleepDeep,Chandler’s Apple Watch,
2025-04-19 03:50:36 -0500,2025-04-19 03:57:06 -0500,HKCategoryValueSleepAnalysisAsleepCore,Chandler’s Apple Watch,
2025-04-19 03:57:06 -0500,2025-04-19 03:58:36 -0500,HKCategoryValueSleepAnalysisAsleepDeep,Chandler’s Apple Watch,
2025-04-19 03:58:36 -0500,2025-04-19 04:08:06 -0500,HKCategoryValueSleepAnalysisAsleepCore,Chandler’s Apple Watch,
2025-04-19 04:08:06 -0500,2025-04-19 04:09:36 -0500,HKCategoryValueSleepAnalysisAwake,Chandler’s Apple Watch,
2025-04-19 04:09:36 -0500,2025-04-19 04:11:36 -0500,HKCategoryValueSleepAnalysisAsleepCore,Chandler’s Apple Watch,
2025-04-19 04:11:36 -0500,2025-04-19 04:22:36 -0500,HKCategoryValueSleepAnalysisAsleepREM,Chandler’s Apple Watch,
2025-04-19 04:22:36 -0500,2025-04-19 05:00:06 -0500,HKCategoryValueSleepAnalysisAsleepCore,Chandler’s Apple Watch,
2025-04-19 05:00:06 -0500,2025-04-19 05:07:36 -0500,HKCategoryValueSleepAnalysisAsleepDeep,Chandler’s Apple Watch,
2025-04-19 05:07:36 -0500,2025-04-19 05:12:36 -0500,HKCategoryValueSleepAnalysisAsleepCore,Chandler’s Apple Watch,
2025-04-19 05:12:36 -0500,2025-04-19 05:13:06 -0500,HKCategoryValueSleepAnalysisAwake,Chandler’s Apple Watch,
2025-04-19 05:13:06 -0500,2025-04-19 05:25:06 -0500,HKCategoryValueSleepAnalysisAsleepCore,Chandler’s Apple Watch,
2025-04-19 05:25:06 -0500,2025-04-19 05:32:06 -0500,HKCategoryValueSleepAnalysisAsleepREM,Chandler’s Apple Watch,
2025-04-19 05:32:06 -0500,2025-04-19 06:10:06 -0500,HKCategoryValueSleepAnalysisAsleepCore,Chandler’s Apple Watch,
2025-04-19 06:10:06 -0500,2025-04-19 06:14:06 -0500,HKCategoryValueSleepAnalysisAsleepDeep,Chandler’s Apple Watch,
2025-04-19 06:14:06 -0500,2025-04-19 06:18:36 -0500,HKCategoryValueSleepAnalysisAsleepCore,Chandler’s Apple Watch,
2025-04-19 06:18:36 -0500,2025-04-19 06:20:36 -0500,HKCategoryValueSleepAnalysisAwake,Chandler’s Apple Watch,
2025-04-19 06:20:36 -0500,2025-04-19 06:26:06 -0500,HKCategoryValueSleepAnalysisAsleepCore,Chandler’s Apple Watch,
2025-04-19 06:26:06 -0500,2025-04-19 06:33:06 -0500,HKCategoryValueSleepAnalysisAsleepREM,Chandler’s Apple Watch,
2025-04-19 06:33:06 -0500,2025-04-19 06:35:06 -0500,HKCategoryValueSleepAnalysisAwake,Chandler’s Apple Watch,
2025-04-19 06:35:06 -0500,2025-04-19 07:12:06 -0500,HKCategoryValueSleepAnalysisAsleepCore,Chandler’s Apple Watch,
2025-04-19 07:12:06 -0500,2025-04-19 07:14:36 -0500,HKCategoryValueSleepAnalysisAwake,Chandler’s Apple Watch,
2025-04-19 07:14:36 -0500,2025-04-19 07:26:36 -0500,HKCategoryValueSleepAnalysisAsleepCore,Chandler’s Apple Watch,
2025-04-19 07:26:36 -0500,2025-04-19 07:49:36 -0500,HKCategoryValueSleepAnalysisAsleepREM,Chandler’s Apple Watch,
2025-04-19 07:49:36 -0500,2025-04-19 07:50:06 -0500,HKCategoryValueSleepAnalysisAwake,Chandler’s Apple Watch,
2025-04-19 07:50:06 -0500,2025-04-19 07:59:06 -0500,HKCategoryValueSleepAnalysisAsleepCore,Chandler’s Apple Watch,
2025-04-19 07:59:06 -0500,2025-04-19 08:00:06 -0500,HKCategoryValueSleepAnalysisAwake,Chandler’s Apple Watch,
2025-04-19 08:00:06 -0500,2025-04-19 08:04:06 -0500,HKCategoryValueSleepAnalysisAsleepCore,Chandler’s Apple Watch,
2025-04-19 08:11:44 -0500,2025-04-19 09:44:44 -0500,HKCategoryValueSleepAnalysisAsleepUnspecified,Chandler’s Apple Watch,
2025-04-19 09:44:44 -0500,2025-04-19 09:45:14 -0500,HKCategoryValueSleepAnalysisAwake,Chandler’s Apple Watch,
2025-04-19 09:45:14 -0500,2025-04-19 09:51:44 -0500,HKCategoryValueSleepAnalysisAsleepUnspecified,Chandler’s Apple Watch,
2025-04-19 09:51:44 -0500,2025-04-19 09:52:44 -0500,HKCategoryValueSleepAnalysisAwake,Chandler’s Apple Watch,
2025-04-19 09:52:44 -0500,2025-04-19 10:08:44 -0500,HKCategoryValueSleepAnalysisAsleepUnspecified,Chandler’s Apple Watch,
2025-04-19 10:08:44 -0500,2025-04-19 10:09:14 -0500,HKCategoryValueSleepAnalysisAwake,Chandler’s Apple Watch,
2025-04-19 10:09:14 -0500,2025-04-19 10:36:44 -0500,HKCategoryValueSleepAnalysisAsleepUnspecified,Chandler’s Apple Watch,
2025-04-19 10:36:44 -0500,2025-04-19 10:37:14 -0500,HKCategoryValueSleepAnalysisAwake,Chandler’s Apple Watch,
2025-04-19 10:37:14 -0500,2025-04-19 10:44:44 -0500,HKCategoryValueSleepAnalysisAsleepUnspecified,Chandler’s Apple Watch,
2025-04-19 10:44:44 -0500,2025-04-19 10:49:44 -0500,HKCategoryValueSleepAnalysisAwake,Chandler’s Apple Watch,
2025-04-19 10:49:44 -0500,2025-04-19 10:50:44 -0500,HKCategoryValueSleepAnalysisAsleepUnspecified,Chandler’s Apple Watch,
2025-04-20 01:57:24 -0500,2025-04-20 02:06:54 -0500,HKCategoryValueSleepAnalysisAsleepCore,Chandler’s Apple Watch,
2025-04-20 02:06:54 -0500,2025-04-20 02:07:54 -0500,HKCategoryValueSleepAnalysisAwake,Chandler’s Apple Watch,
2025-04-20 02:07:54 -0500,2025-04-20 02:18:24 -0500,HKCategoryValueSleepAnalysisAsleepCore,Chandler’s Apple Watch,
2025-04-20 02:18:24 -0500,2025-04-20 02:25:24 -0500,HKCategoryValueSleepAnalysisAsleepDeep,Chandler’s Apple Watch,
2025-04-20 02:25:24 -0500,2025-04-20 02:40:24 -0500,HKCategoryValueSleepAnalysisAsleepCore,Chandler’s Apple Watch,
2025-04-20 02:40:24 -0500,2025-04-20 02:42:24 -0500,HKCategoryValueSleepAnalysisAsleepREM,Chandler’s Apple Watch,
2025-04-20 02:42:24 -0500,2025-04-20 02:52:54 -0500,HKCategoryValueSleepAnalysisAsleepCore,Chandler’s Apple Watch,
2025-04-20 02:52:54 -0500,2025-04-20 02:53:54 -0500,HKCategoryValueSleepAnalysisAwake,Chandler’s Apple Watch,
2025-04-20 02:53:54 -0500,2025-04-20 03:02:54 -0500,HKCategoryValueSleepAnalysisAsleepCore,Chandler’s Apple Watch,
2025-04-20 03:02:54 -0500,2025-04-20 03:11:24 -0500,HKCategoryValueSleepAnalysisAsleepDeep,Chandler’s Apple Watch,
2025-04-20 03:11:24 -0500,2025-04-20 03:40:24 -0500,HKCategoryValueSleepAnalysisAsleepCore,Chandler’s Apple Watch,
2025-04-20 03:40:24 -0500,2025-04-20 03:44:54 -0500,HKCategoryValueSleepAnalysisAwake,Chandler’s Apple Watch,
